timestamp,action,reward,done,background,block_loss,blockiness,blur,contrast,cpu_usage,current_bitrate,enc_quality,exposure,latency,max_bitrate,noise,packet_loss,ram_usage,spatial_activity,temporal_activity,throughput
2024-07-18 07:53:33,0,35.58,False,1000,1.71,0.95,3.54,46.94,77.8,25.8,10,125.68,1014.53,25.0,0.62,100.0,0.2,49.83,68.9,2.06
2024-07-18 07:53:43,2,14.680000000000001,False,1000,6.46,0.88,3.13,47.06,64.8,2.23,28,121.35,0.25,7.0,0.59,10.0,0.2,54.42,66.44,14.67
2024-07-18 07:53:53,2,22.04,False,1000,3.58,0.96,3.42,48.26,72.5,6.97,17,130.0,0.22,7.0,0.71,7.5,0.2,48.56,69.53,35.95
2024-07-18 07:54:03,2,-25.759999999999998,False,1000,21.18,0.66,2.94,44.65,75.9,7.37,20,118.5,0.25,7.0,0.45,10.0,0.2,44.61,60.35,31.17
2024-07-18 07:54:18,0,-43.6,False,1000,43.76,0.64,3.13,39.1,79.2,26.82,11,125.12,1006.78,25.0,0.47,100.0,0.2,46.12,53.59,15.93
2024-07-18 07:54:33,1,-42.7,False,5000,44.96,0.73,2.69,49.85,58.3,16.41,15,129.33,345.17,15.0,0.51,100.0,0.2,61.73,63.44,2.71
2024-07-18 07:54:48,0,-27.82,False,5000,22.66,0.75,2.94,46.27,41.3,0.12,0,129.63,1034.91,25.0,0.45,100.0,0.2,63.07,66.84,38.79
2024-07-18 07:55:05,0,36.099999999999994,False,1000,1.65,0.97,2.66,45.74,57.4,21.08,6,123.35,999.09,25.0,0.48,100.0,0.2,35.33,64.74,2.05
2024-07-18 07:55:26,0,37.38,False,1000,0.11,0.88,2.42,36.55,80.7,25.25,30,81.38,999.12,0.0,0.47,100.0,0.2,24.69,62.47,2.08
2024-07-18 07:55:37,2,21.12,False,1000,3.24,0.88,2.23,37.17,61.1,7.5,15,80.33,0.39,7.0,0.47,15.0,0.2,24.02,56.65,16.74
2024-07-18 07:55:46,1,1.2400000000000002,True,1000,8.18,0.76,2.12,33.93,61.1,16.24,10,161.78,0.2,15.0,0.49,0.0,0.2,19.83,48.83,31.75
2024-07-18 07:56:05,0,-1.4800000000000004,False,1000,9.74,0.8,2.22,31.63,63,15.1,12,151.07,207.92,0.0,0.59,100.0,0.2,28.55,44.21,22.83
2024-07-18 07:56:24,0,34.92,False,1000,1.14,0.86,4.47,38.82,64.9,20.9,10,118.63,980.35,25.0,0.87,100.0,0.2,66.29,54.56,1.24
2024-07-18 07:56:58,0,32.34,False,15000,2.03,0.82,3.71,43.53,72.2,28.48,10,108.78,1010.6,25.0,0.42,100.0,0.2,33.47,65.97,0.4
2024-07-18 07:57:09,2,-5.760000000000001,False,5000,11.73,0.77,2.81,29.94,52.9,6.67,17,109.82,0.18,7.0,0.45,20.0,0.2,31.73,43.49,20.47
2024-07-18 07:57:24,1,-19.66,False,1000,18.18,0.67,2.69,24.51,58.5,16.52,13,133.27,168.77,15.0,0.52,100.0,0.2,33.95,34.04,21.36
2024-07-18 07:57:33,2,-18.340000000000003,False,1000,17.87,0.74,2.95,34.96,74.1,7.05,12,123.93,0.29,7.0,0.57,2.5,0.2,34.25,50.07,33.75
2024-07-18 07:57:43,2,14.199999999999998,False,1000,6.2,0.83,2.78,32.58,61.1,7.07,18,139.45,0.28,7.0,0.5,7.5,0.2,23.97,42.09,31.91
2024-07-18 07:57:54,2,8.560000000000002,False,5000,8.82,0.81,2.96,45.75,46.3,5.67,16,126.35,0.25,7.0,0.44,7.5,0.2,35.19,62.18,30.66
2024-07-18 07:58:04,2,28.14,False,1000,0.03,0.91,2.29,48.73,53.7,7.62,20,92.45,0.36,7.0,0.39,7.5,0.2,28.72,82.04,35.72
2024-07-18 07:58:14,2,27.0,False,1000,0.6,0.91,2.39,46.75,57.4,7.61,24,110.92,0.23,7.0,0.39,5.0,0.2,37.6,77.8,32.21
2024-07-18 07:58:27,1,33.08,False,5000,0.66,0.97,2.33,48.64,26,0.14,0,104.72,101.91,15.0,0.39,100.0,0.2,28.6,80.11,30.05
2024-07-18 07:58:48,0,39.0,False,5000,0.1,0.96,2.12,45.99,61.1,27.37,12,94.02,1012.73,25.0,0.48,100.0,0.2,49.4,74.09,1.05
2024-07-18 07:59:20,0,13.059999999999999,False,1000,6.67,0.82,2.14,37.69,66.7,25.82,26,118.43,1038.35,25.0,0.64,100.0,0.2,37.02,51.36,0.45
2024-07-18 07:59:37,0,39.12,False,5000,0.44,1.0,10.3,47.79,61.1,23.69,16,121.92,984.97,25.0,0.43,100.0,0.2,27.39,80.66,2.06
2024-07-18 07:59:58,0,18.88,False,1000,5.26,0.97,2.99,48.25,63.6,26.08,13,124.73,1041.42,25.0,0.48,100.0,0.2,48.1,68.25,1.03
2024-07-18 08:00:09,2,15.679999999999998,False,1000,5.86,0.87,3.03,39.64,61.1,7.16,28,129.17,0.24,7.0,0.5,15.0,0.2,32.27,50.5,17.22
2024-07-18 08:00:19,2,14.899999999999999,False,1000,6.15,0.86,3.24,43.39,59.3,5.9,26,118.58,0.2,7.0,0.53,5.0,0.2,37.95,59.98,32.51
2024-07-18 08:00:28,2,24.18,False,1000,2.01,0.91,4.22,49.6,57.4,7.36,21,119.2,0.24,7.0,0.4,7.5,0.2,36.76,80.63,37.13
2024-07-18 08:00:39,2,26.78,False,5000,1.21,0.96,6.13,48.53,61.1,6.39,29,119.12,0.26,7.0,0.43,10.0,0.2,33.82,75.36,32.44
2024-07-18 08:00:54,0,-5.200000000000003,False,1000,15.8,0.82,3.0,41.25,78,25.37,17,122.0,1033.56,25.0,0.57,100.0,0.2,51.65,59.75,13.47
2024-07-18 08:01:04,2,13.98,False,1000,6.41,0.84,3.05,42.38,54.9,7.12,17,122.8,0.25,7.0,0.61,20.0,0.2,53.46,56.79,21.19
2024-07-18 08:01:19,0,26.5,False,1000,0.55,0.76,3.67,48.0,84.3,7.56,22,120.32,0.27,0.0,0.42,7.5,0.2,44.98,78.36,29.87
2024-07-18 08:01:29,2,-7.920000000000002,False,15000,17.96,0.9,2.8,47.61,81.8,7.03,24,125.87,0.25,7.0,0.54,7.5,0.2,47.33,64.59,31.37
2024-07-18 08:01:39,2,-18.120000000000005,False,1000,17.51,0.69,3.36,39.85,73.1,6.42,24,126.2,0.23,7.0,0.58,7.5,0.2,42.72,57.99,30.94
2024-07-18 08:01:56,0,-4.059999999999999,False,5000,15.93,0.89,3.04,46.19,83.3,29.42,13,109.8,1000.29,25.0,0.46,100.0,0.2,43.25,70.2,10.11
2024-07-18 08:02:25,0,13.920000000000003,False,1000,6.14,0.81,3.16,45.08,63,28.9,8,126.45,1026.21,25.0,0.45,100.0,0.2,46.04,62.99,0.55
2024-07-18 08:02:35,2,6.400000000000002,False,5000,10.2,0.84,2.79,53.48,74.1,7.12,20,116.95,0.17,7.0,0.45,20.0,0.2,47.0,80.46,20.14
2024-07-18 08:02:46,2,27.240000000000002,False,1000,0.18,0.88,2.95,47.14,54.7,7.18,15,106.38,0.23,7.0,0.4,10.0,0.2,33.24,78.69,29.54
2024-07-18 08:02:56,2,29.22,False,5000,0.19,0.98,4.14,48.92,66.7,7.88,8,85.38,0.24,7.0,0.42,7.5,0.2,31.39,83.1,29.12
2024-07-18 08:03:07,1,32.72,False,5000,0.04,0.89,2.38,42.5,62,16.42,13,92.02,0.21,15.0,0.39,17.5,0.2,22.88,72.0,22.02
2024-07-18 08:03:17,2,27.38,False,5000,1.01,0.97,4.05,48.06,47.2,7.09,20,112.07,0.21,7.0,0.46,10.0,0.2,35.0,76.16,35.07
2024-07-18 08:03:32,1,27.72,False,15000,2.74,0.91,2.2,50.26,63,13.93,22,129.57,183.53,15.0,0.48,100.0,0.2,39.4,72.01,22.54
2024-07-18 08:03:42,2,28.32,False,1000,0.54,0.97,3.64,50.93,72.2,7.1,17,121.82,0.19,7.0,0.41,15.0,0.2,45.62,84.7,30.96
2024-07-18 08:03:52,2,28.120000000000005,False,5000,0.14,0.92,3.51,53.31,81.5,7.07,21,121.87,0.23,7.0,0.16,5.0,0.2,32.09,85.54,34.54
2024-07-18 08:04:05,1,34.58,False,1000,0.01,0.98,2.72,45.44,67.9,13.66,5,84.98,83.61,15.0,0.82,100.0,0.2,40.78,75.22,29.67
2024-07-18 08:04:19,1,29.259999999999998,False,1000,2.87,1.0,2.35,41.62,66,18.41,15,134.52,282.33,15.0,0.72,100.0,0.2,34.91,57.63,17.23
2024-07-18 08:04:29,2,24.88,False,1000,2.56,1.0,2.3,48.91,50.9,6.23,22,132.62,0.47,7.0,0.63,7.5,0.2,39.69,68.47,28.88
2024-07-18 08:04:39,2,25.18,False,1000,2.31,0.99,2.42,46.63,73.6,6.5,20,128.17,0.25,7.0,0.98,7.5,0.2,73.13,61.37,28.93
2024-07-18 08:04:50,2,26.7,False,1000,1.65,1.0,2.58,56.25,70,7.8,16,121.22,0.3,7.0,0.42,7.5,0.2,79.74,83.88,30.73
2024-07-18 08:05:07,0,37.46,False,1000,1.27,1.0,2.71,49.06,70.9,25.76,19,121.77,1005.87,25.0,0.58,100.0,0.2,73.38,69.17,8.72
2024-07-18 08:05:18,2,26.299999999999997,False,1000,0.45,0.86,2.78,57.71,83.3,7.65,30,124.97,0.71,7.0,0.35,12.5,0.2,75.4,90.26,15.26
2024-07-18 08:05:27,2,28.119999999999997,False,1000,0.54,0.96,2.74,54.59,54.3,7.7,21,125.05,0.23,7.0,0.38,7.5,0.2,78.51,84.81,36.59
2024-07-18 08:05:41,0,40.0,False,15000,0.0,1.0,0.64,52.08,52.9,6.93,21,71.88,0.25,0.0,0.0,7.5,0.2,24.54,89.11,34.64
2024-07-18 08:05:56,1,32.86,False,5000,0.47,0.94,4.37,41.22,63,13.17,16,129.6,216.87,15.0,0.41,100.0,0.2,38.02,56.81,20.98
2024-07-18 08:06:06,2,26.98,False,1000,1.01,0.95,3.93,28.29,60.4,7.71,26,130.22,0.24,7.0,0.44,10.0,0.2,28.82,41.85,28.23
2024-07-18 08:06:25,0,12.3,False,1000,7.65,0.88,3.22,24.79,64.8,23.55,11,120.23,1031.49,25.0,0.5,100.0,0.2,23.58,35.85,7.39
2024-07-18 08:06:42,0,-12.62,False,5000,15.11,0.76,2.69,54.77,64.7,30.53,8,115.67,1004.84,25.0,0.47,100.0,0.2,35.37,73.2,2.06
2024-07-18 08:06:52,2,-29.700000000000003,False,1000,23.3,0.69,3.09,47.19,82,6.04,26,129.4,0.48,7.0,0.44,17.5,0.2,40.8,67.63,20.14
2024-07-18 08:07:03,2,-28.459999999999997,False,1000,22.38,0.63,2.85,49.14,58.2,5.64,20,146.58,0.29,7.0,0.43,7.5,0.2,39.1,69.35,27.94
2024-07-18 08:07:21,0,-33.54,False,5000,25.57,0.76,2.94,42.6,28.3,0.12,0,122.1,1037.27,25.0,0.43,100.0,0.2,42.03,61.67,14.57
2024-07-18 08:07:31,2,27.84,False,15000,0.18,0.91,5.99,38.97,42.9,6.52,21,95.38,0.48,7.0,0.39,17.5,0.2,19.23,57.62,16.89
2024-07-18 08:07:42,2,27.0,False,1000,0.5,0.9,5.5,31.52,50,7.41,20,88.52,0.29,7.0,0.45,5.0,0.2,23.96,46.75,29.51
2024-07-18 08:07:51,2,24.76,False,1000,1.52,0.89,3.26,17.64,50,6.69,24,95.23,0.22,7.0,0.43,7.5,0.2,28.06,25.17,36.68
2024-07-18 08:08:05,1,35.0,False,5000,0.0,1.0,0.85,51.54,43.9,14.5,12,73.48,91.5,15.0,0.03,95.0,0.2,25.06,88.27,29.18
2024-07-18 08:08:15,0,36.3,True,5000,0.25,0.84,2.79,47.47,46.3,20.75,8,94.52,0.23,25.0,0.43,5.0,0.2,32.69,80.41,23.32
2024-07-18 08:08:36,0,38.620000000000005,False,5000,0.49,0.98,2.18,47.78,63,22.47,10,102.0,1047.86,0.0,0.39,100.0,0.2,28.04,79.95,7.89
2024-07-18 08:08:46,2,27.02,False,1000,0.49,0.9,7.04,45.32,54.5,6.58,18,108.7,0.25,7.0,0.39,17.5,0.2,23.76,72.18,17.46
2024-07-18 08:08:56,2,29.1,False,5000,0.05,0.96,2.02,46.93,57.4,7.47,13,98.92,0.26,7.0,0.4,7.5,0.2,27.94,75.2,34.08
2024-07-18 08:09:06,2,25.839999999999996,False,5000,0.78,0.87,3.14,51.27,56.5,5.38,18,125.73,0.22,7.0,0.4,7.5,0.2,52.73,82.91,31.03
2024-07-18 08:09:17,2,26.04,False,5000,1.08,0.91,5.79,58.0,58.5,6.57,22,124.9,0.24,7.0,0.57,10.0,0.2,33.02,81.28,34.22
2024-07-18 08:09:27,2,24.16,False,5000,2.92,1.0,3.22,48.69,54.5,5.7,25,127.02,0.19,7.0,0.73,10.0,0.2,47.96,67.55,29.02
2024-07-18 08:09:37,2,25.34,False,5000,2.33,1.0,3.42,55.55,49.1,7.32,14,126.1,0.31,7.0,0.59,5.0,0.2,70.68,80.73,36.38
2024-07-18 08:09:50,1,31.900000000000002,False,15000,1.35,0.98,2.41,44.53,53.7,14.63,14,126.88,0.23,15.0,0.61,52.5,0.2,85.11,63.44,19.73
2024-07-18 08:09:59,2,25.439999999999998,False,15000,1.78,0.95,2.32,50.33,51.9,6.66,13,126.95,0.21,7.0,0.58,7.5,0.2,66.39,65.12,37.68
2024-07-18 08:10:10,2,1.740000000000002,False,1000,13.43,0.93,2.86,49.97,57.4,8.28,17,132.13,0.25,7.0,0.63,10.0,0.2,52.01,71.34,30.24
2024-07-18 08:10:19,2,20.84,False,5000,3.68,0.91,2.41,44.45,50,7.22,19,128.0,0.19,7.0,0.62,5.0,0.2,62.66,64.94,34.13
2024-07-18 08:10:30,2,24.24,False,5000,2.58,0.97,3.23,40.61,66,6.9,15,129.52,0.31,7.0,0.66,10.0,0.2,36.47,62.85,29.34
2024-07-18 08:10:44,0,37.16,False,5000,1.42,1.0,2.95,43.6,63,31.32,7,129.93,1043.21,25.0,0.59,100.0,0.2,38.28,63.84,23.25
2024-07-18 08:10:57,1,29.38,False,1000,2.41,0.96,3.07,49.49,62,18.14,16,132.28,2.74,15.0,1.21,45.0,0.2,45.34,72.9,5.89
2024-07-18 08:11:12,1,-9.06,False,1000,13.23,0.74,2.93,52.03,55.6,11.8,19,128.67,292.38,15.0,0.64,100.0,0.2,60.81,68.47,15.4
2024-07-18 08:11:22,2,21.68,False,15000,3.06,0.89,4.13,45.14,55.6,7.17,28,127.03,0.25,7.0,0.54,7.5,0.2,54.61,65.26,24.85
2024-07-18 08:11:32,2,25.240000000000002,False,1000,1.68,0.93,3.67,48.93,60,5.95,34,132.08,0.22,7.0,0.42,5.0,0.2,47.94,66.49,30.85
2024-07-18 08:11:41,2,26.520000000000003,False,5000,1.04,0.93,5.1,46.94,60,7.36,33,123.98,0.24,7.0,0.39,7.5,0.2,43.41,69.26,37.69
2024-07-18 08:11:51,2,23.22,False,5000,1.69,0.83,4.78,62.88,51,7.34,28,123.92,0.28,7.0,0.42,10.0,0.2,42.28,91.88,34.57
2024-07-18 08:12:06,1,28.419999999999998,False,1000,2.89,0.96,3.37,50.76,53.7,14.4,23,133.9,232.48,15.0,0.69,100.0,0.2,41.82,77.04,20.92
2024-07-18 08:12:33,0,-13.999999999999998,False,1000,15.7,0.74,5.07,45.84,59.3,26.82,14,124.13,1015.47,25.0,0.38,100.0,0.2,29.67,66.11,0.59
2024-07-18 08:12:55,0,24.96,False,5000,1.22,0.74,5.62,38.08,61.1,27.17,12,122.68,1001.59,0.0,0.22,100.0,0.2,25.39,58.87,2.04
2024-07-18 08:13:05,2,25.82,False,5000,0.89,0.88,3.53,48.87,42,6.81,18,121.63,0.15,7.0,0.38,10.0,0.2,37.49,64.38,14.64
2024-07-18 08:13:15,2,23.34,False,5000,2.03,0.87,4.28,43.7,56.4,7.06,25,126.12,0.29,7.0,0.41,7.5,0.2,49.07,63.74,30.8
2024-07-18 08:13:30,0,37.42,False,1000,0.79,0.95,2.14,47.71,53.7,25.51,12,120.47,1042.7,25.0,0.39,100.0,0.2,37.78,68.7,15.6
2024-07-18 08:13:41,2,28.86,False,1000,0.07,0.95,2.07,34.66,66,6.82,19,80.23,0.22,7.0,0.5,17.5,0.2,20.57,59.06,18.25
2024-07-18 08:13:55,0,17.740000000000002,False,5000,4.83,0.74,2.13,34.29,58.2,25.08,14,134.07,993.81,25.0,0.47,100.0,0.2,18.78,53.11,16.99
2024-07-18 08:14:29,0,1.9600000000000009,False,5000,12.52,0.85,2.2,34.14,51.9,18.63,17,143.37,988.04,25.0,0.57,100.0,0.2,30.18,54.04,0.41
2024-07-18 08:14:39,2,11.439999999999998,False,1000,8.68,0.94,3.12,45.38,73.9,7.33,18,126.8,0.31,7.0,2.46,17.5,0.2,91.12,64.32,17.16
2024-07-18 08:14:49,2,-6.2799999999999985,False,15000,11.79,0.73,2.91,37.98,83.3,6.71,34,147.62,0.26,7.0,0.53,7.5,0.2,35.91,53.17,35.63
2024-07-18 08:15:04,0,34.440000000000005,False,1000,0.88,0.81,4.35,32.35,87,23.98,17,108.87,1019.67,25.0,0.39,100.0,0.2,19.5,46.23,18.36
2024-07-18 08:15:14,2,25.9,False,1000,0.35,0.83,6.12,44.35,59.3,6.28,15,139.1,0.26,7.0,0.38,10.0,0.2,24.94,67.44,15.51
2024-07-18 08:15:24,2,17.72,False,1000,0.14,0.8,3.38,28.22,45.3,8.45,8,141.4,0.22,7.0,0.0,7.5,0.2,21.71,42.06,30.47
2024-07-18 08:15:34,2,28.72,False,5000,0.64,1.0,5.97,48.81,55.6,7.66,17,132.38,0.22,7.0,0.38,7.5,0.2,26.34,70.79,37.15
2024-07-18 08:15:44,2,26.96,False,15000,0.42,0.89,2.24,48.48,54.7,6.09,14,92.75,0.28,7.0,0.38,7.5,0.2,29.11,81.73,28.99
2024-07-18 08:15:54,2,26.66,False,1000,1.27,0.96,2.3,47.19,66,6.73,29,106.33,0.34,7.0,0.4,7.5,0.2,36.51,78.16,31.96
2024-07-18 08:16:09,0,39.16,False,1000,0.42,1.0,2.37,48.57,57.4,26.15,15,102.92,997.15,25.0,0.39,100.0,0.2,31.59,81.29,14.0
2024-07-18 08:16:19,2,25.02,False,15000,1.09,0.86,4.61,43.48,51.9,7.55,22,106.18,0.34,7.0,0.49,2.5,0.2,60.49,70.14,11.85
2024-07-18 08:16:33,1,27.78,False,1000,2.81,0.92,2.05,39.95,48.1,17.54,5,110.33,275.49,15.0,0.38,100.0,0.2,25.66,59.25,23.56
2024-07-18 08:16:43,2,29.5,False,1000,0.25,1.0,12.01,47.34,57.4,7.36,21,118.0,0.37,7.0,0.46,5.0,0.2,25.84,77.09,26.58
2024-07-18 08:16:53,2,28.42,False,1000,0.79,1.0,5.01,47.49,63,7.71,13,118.48,0.21,7.0,0.45,7.5,0.2,38.01,79.49,37.09
2024-07-18 08:17:07,1,34.5,False,5000,0.25,1.0,3.59,47.54,72.2,16.45,14,110.08,211.49,15.0,0.43,100.0,0.2,30.35,79.37,25.64
2024-07-18 08:17:25,0,38.16,False,1000,0.62,0.97,4.55,48.15,53.7,16.43,14,103.8,104.79,0.0,0.4,92.5,0.2,34.58,80.44,17.22
2024-07-18 08:17:46,0,38.22,False,1000,0.39,0.95,2.89,48.8,63.6,26.64,13,113.83,1016.44,25.0,0.39,100.0,0.2,46.7,80.32,0.98
2024-07-18 08:17:56,2,25.48,False,5000,1.26,0.9,4.48,47.8,66,5.31,24,120.77,0.24,7.0,0.4,10.0,0.2,34.94,74.09,15.08
2024-07-18 08:18:12,0,37.599999999999994,False,5000,0.9,0.97,7.93,44.65,75.9,25.0,18,124.32,1046.66,25.0,0.5,100.0,0.2,41.37,72.15,14.36
2024-07-18 08:18:22,2,16.42,False,5000,5.59,0.88,3.6,46.66,54.7,6.48,25,121.75,0.24,7.0,0.59,12.5,0.2,44.85,73.98,19.47
2024-07-18 08:18:32,2,15.62,False,1000,0.74,0.71,3.54,47.51,48.1,7.29,23,119.03,0.19,7.0,0.42,7.5,0.2,40.7,77.83,28.85
2024-07-18 08:18:42,2,27.14,False,1000,0.43,0.9,3.31,47.48,53.7,6.97,21,116.8,0.15,7.0,0.4,5.0,0.2,35.7,77.85,32.39
2024-07-18 08:18:53,2,27.42,False,5000,0.29,0.9,6.4,49.69,74.5,7.57,17,121.47,0.22,7.0,0.49,10.0,0.2,33.85,80.74,31.08
2024-07-18 08:19:03,2,27.580000000000002,False,5000,0.41,0.92,4.07,48.67,68,7.73,14,110.47,0.24,7.0,0.42,7.5,0.2,37.01,80.44,31.72
2024-07-18 08:19:13,2,27.619999999999997,False,5000,0.19,0.9,4.93,49.66,66.7,7.53,18,118.7,0.18,7.0,0.26,10.0,0.2,33.16,82.84,31.9
2024-07-18 08:19:23,2,28.78,False,1000,0.31,0.97,2.52,51.12,62.3,7.58,20,111.67,0.16,7.0,0.04,10.0,0.2,37.86,84.16,33.97
2024-07-18 08:19:33,2,27.1,False,1000,1.35,0.99,4.64,49.89,77.8,7.55,14,124.23,0.26,7.0,0.47,7.5,0.2,44.81,81.97,34.8
2024-07-18 08:19:43,2,29.880000000000003,False,5000,0.06,1.0,2.41,51.32,60,0.12,0,78.42,0.23,7.0,0.51,10.0,0.21,25.79,87.46,32.04
2024-07-18 08:19:58,1,27.54,False,5000,3.73,1.0,2.38,50.06,56.6,17.63,13,102.85,241.21,15.0,0.46,100.0,0.21,37.49,78.94,20.67
2024-07-18 08:20:11,1,32.16,False,1000,1.42,1.0,4.16,46.43,55.1,16.17,16,132.97,165.18,15.0,0.48,100.0,0.21,43.96,74.9,20.29
2024-07-18 08:20:39,0,36.56,True,15000,0.42,0.87,2.97,48.03,49.1,23.71,10,124.18,902.33,25.0,0.43,100.0,0.21,34.16,80.62,0.57
